ID;Origin;Table;Value;"Modified by";"IP Address";"Mod. date";"Mod. time";Action
3285;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:19:27;login
3286;Front;store;2003;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:19:33;delete
3287;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:19:48;login
3288;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:20:08;login
3289;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:20:15;login
3290;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:20:19;login
3291;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:20:45;login
3292;Front;pos;"3 | 2022";"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:20:53;delete
3293;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:21:08;login
3294;Front;pos_type;1;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:21:43;add
3295;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:21:52;login
3296;Front;pos_type;3;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:21:58;edit
3297;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:22:01;login
3298;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:22:05;login
3299;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:22:31;login
3300;Front;pos_type;1;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:22:39;delete
3301;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:22:53;login
3302;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:22:59;login
3303;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:23:26;login
3304;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:23:50;login
3305;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:23:55;login
3306;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:24:31;login
3307;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:25:36;login
3308;Front;card_schema;0;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:25:39;edit
3309;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:25:42;login
3310;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:25:46;login
3311;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:26:13;login
3312;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:26:33;login
3313;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:27:29;login
3314;Front;card_group;1;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:27:34;edit
3315;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:27:37;login
3316;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:27:43;login
3317;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:28:10;login
3318;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:28:28;login
3319;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:29:57;login
3320;Front;card_type_management;012;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:30:02;edit
3321;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:30:05;login
3322;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:30:09;login
3323;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:30:37;login
3324;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:30:56;login
3325;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:31:15;login
3326;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:31:27;login
3327;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:31:39;login
3328;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:32:09;login
3329;Front;bin;402129**;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:32:20;delete
3330;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:32:34;login
3331;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:32:43;login
3332;Front;card_schema_region;"0 | 1";"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:32:47;edit
3333;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:32:50;login
3334;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:32:54;login
3335;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:33:20;login
3336;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:33:45;login
3337;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:33:54;login
3338;Front;card_region;0;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:34:00;edit
3339;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:34:03;login
3340;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:34:07;login
3341;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:34:34;login
3342;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:34:56;login
3343;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:35:14;login
3344;Front;card;30;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:35:24;edit
3345;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:35:27;login
3346;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:35:31;login
3347;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:35:59;login
3348;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:36:19;login
3349;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:37:23;login
3350;Front;card_type;10;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:37:27;edit
3351;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:37:30;login
3352;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:37:33;login
3353;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:38:00;login
3354;Front;card_type;1;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:38:09;delete
3355;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:38:22;login
3356;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:38:36;login
3357;Front;configuration;"0 | SERVER_PORT_LISTEN";"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:38:47;edit
3358;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:38:50;login
3359;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:38:54;login
3360;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:39:21;login
3361;Front;configuration;"0 | EOD_STATUS";"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:39:28;delete
3362;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:39:46;login
3363;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:39:58;login
3364;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:40:11;login
3365;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:40:14;login
3366;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:40:42;login
3367;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:41:13;login
3368;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:41:26;login
3369;Front;error_text;"12 | adf";"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:41:32;edit
3370;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:41:35;login
3371;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:41:39;login
3372;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:42:06;login
3373;Front;error_text;"1 | 0";"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:42:12;delete
3374;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:42:26;login
3375;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:42:39;login
3376;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:42:49;login
3377;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:42:52;login
3378;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:43:19;login
3379;Front;ticket_text;body_dcc_markup_bce;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:43:27;delete
3380;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:43:44;login
3381;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:43:57;login
3382;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:44:07;login
3383;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:44:11;login
3384;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:44:38;login
3385;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:45:00;login
3386;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:45:12;login
3387;Front;alarm_config;3;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:45:17;edit
3388;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:45:19;login
3389;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:45:23;login
3390;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:45:50;login
3391;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:46:11;login
3392;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:46:17;login
3393;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:46:28;login
3394;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:46:39;login
3395;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:46:50;login
3396;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:47:01;login
3397;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:47:13;login
3398;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:47:24;login
3399;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:47:27;login
3400;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:48:03;login
3401;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:48:25;login
3402;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:48:30;login
3403;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:48:41;login
3404;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:48:52;login
3405;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:49:03;login
3406;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:49:14;login
3407;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:49:18;login
3408;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:49:53;login
3409;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:50:04;login
3410;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:50:14;login
3411;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:50:20;login
3412;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:50:23;login
3413;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:50:50;login
3414;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:51:09;login
3415;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:51:19;login
3416;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:51:30;login
3417;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:51:36;login
3418;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:51:39;login
3419;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:52:06;login
3420;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:52:24;login
3421;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:52:39;login
3422;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:52:54;login
3423;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:53:02;login
3424;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:53:19;login
3425;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:53:23;login
3426;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:53:32;login
3427;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:53:53;login
3428;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:54:10;login
3429;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:54:36;login
3430;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:54:46;login
3431;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:54:56;login
3432;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:55:07;login
3433;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:55:24;login
3434;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:55:34;login
3435;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:55:44;login
3436;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:55:54;login
3437;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:56:04;login
3438;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:56:26;login
3439;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:56:32;login
3440;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:56:39;login
3441;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:56:43;login
3442;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:57:20;login
3443;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:57:29;login
3444;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:57:37;login
3445;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:57:42;login
3446;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:57:52;login
3447;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:58:01;login
3448;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:58:12;login
3449;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:58:21;login
3450;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:58:31;login
3451;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:58:39;login
3452;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:58:49;login
3453;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:58:59;login
3454;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:59:07;login
3455;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:59:17;login
3456;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:59:23;login
3457;Front;management;A01;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:59:26;force_on
3458;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:59:39;login
3459;Front;;;"2 - solverpay@prueba.qa.com";10.0.3.4;2025-03-24;13:59:54;login
